x,y
266,190
440,410
51,264
339,110
141,471
284,339
450,313
142,283
491,464
271,476
148,102
432,141
251,88
240,285
81,469
59,437
41,91
162,173
372,75
168,381
258,291
454,457
206,407
70,191
118,226
240,446
96,218
292,428
161,443
191,176
196,486
310,178
20,301
55,174
101,122
480,432
476,403
129,30
388,78
227,474
238,494
352,115
295,347
100,50
424,375
216,166
25,411
418,319
39,242
478,283
477,435
142,47
136,177
455,497
361,347
173,346
497,154
200,241
342,463
19,263
273,425
455,179
400,200
352,347
158,185
286,111
442,62
348,68
423,128
440,317
176,197
376,447
204,413
348,478
3,37
332,72
267,130
271,487
309,236
136,427
355,215
237,474
151,77
29,450
170,425
88,63
151,140
198,314
314,123
318,427
277,291
489,302
494,154
183,56
361,423
279,442
340,290
221,431
234,183
145,485
251,109
49,253
417,282
194,185
180,120
33,470
13,231
188,283
92,310
463,179
493,421
408,436
259,78
296,233
340,329
383,229
232,492
474,336
333,117
498,19
346,257
145,101
147,96
364,209
286,369
246,233
38,464
198,489
223,123
37,417
152,165
9,250
372,19
253,105
135,194
366,98
365,268
308,53
38,481
314,384
240,152
93,287
340,204
99,127
118,404
36,277
171,393
110,254
343,202
166,248
362,108
142,441
51,115
368,338
375,476
417,222
260,42
50,264
455,213
414,151
130,92
198,242
166,439
269,462
120,26
195,429
497,190
352,217
45,292
406,486
494,320
427,445
486,131
287,130
422,164
2,332
410,379
282,114
143,47
12,375
397,227
88,388
18,206
96,358
329,322
221,241
318,57
8,347
135,96
194,87
221,3
59,444
205,481
147,241
222,398
393,255
150,268
140,48
96,210
445,322
475,446
404,203
98,287
403,36
211,316
247,384
140,324
28,52
0,230
174,151
352,455
245,114
446,281
433,357
390,191
242,178
314,336
130,74
416,188
195,465
267,86
124,284
262,333
167,272
288,422
223,146
156,186
255,322
387,144
225,223
136,460
347,127
73,104
108,413
304,225
422,222
158,107
315,460
313,417
304,368
82,419
290,72
423,342
12,218
217,48
54,264
79,390
387,413
89,147
296,246
397,34
58,255
314,30
372,416
131,314
90,204
397,376
100,158
12,48
169,456
214,183
309,324
335,86
400,348
451,144
234,378
354,321
496,482
38,332
38,330
447,498
412,268
131,398
347,128
40,376
458,194
499,29
182,376
253,5
47,393
333,172
495,364
351,116
409,139
435,358
204,13
107,153
263,418
490,444
325,155
175,232
290,457
201,49
350,481
215,93
401,138
489,229
203,438
11,116
261,275
353,269
130,11
92,421
267,327
461,423
86,119
163,88
90,129
409,410
231,101
103,66
60,259
384,216
57,126
201,489
392,324
111,12
195,117
144,0
165,348
126,274
349,40
87,279
363,355
174,394
296,238
129,149
267,306
131,17
163,429
399,305
331,18
89,316
71,139
61,158
196,236
389,164
139,21
115,405
342,101
273,247
242,284
261,440
205,154
387,460
341,17
121,216
75,450
249,17
73,19
44,358
488,79
59,205
215,489
195,121
444,93
285,211
258,97
467,322
284,423
46,250
303,489
205,380
239,376
33,260
340,171
394,66
269,376
230,346
367,374
124,17
143,146
380,253
255,132
20,482
344,178
57,257
199,188
304,232
471,12
204,232
231,243
445,496
480,223
419,147
280,416
309,240
169,365
164,148
59,278
499,474
234,385
446,26
346,477
373,338
494,191
247,220
202,331
386,496
289,265
168,149
408,237
472,421
311,346
430,202
125,341
145,421
496,61
208,29
240,396
230,344
332,413
278,38
18,63
267,304
95,373
101,214
330,359
72,37
445,496
194,99
61,72
70,397
394,206
435,347
338,85
197,180
257,210
254,89
381,436
326,465
80,385
118,377
244,468
279,459
64,219
9,159
313,478
181,437
233,382
418,453
300,75
228,123
385,44
393,156
225,276
285,239
218,318
418,143
266,292
496,243
316,414
276,12
55,99
85,341
176,1
356,227
393,42
32,209
481,364
116,214
404,6
481,131
135,293
208,285
106,190
374,437
448,317
233,248
453,308
265,322
201,52
173,122
89,299
183,154
282,220
93,353
351,247
159,396
279,225
281,44
311,262
65,87
255,301
273,472
318,88
9,2
174,167
106,261
255,267
239,32
216,335
300,9
29,278
479,338
211,314
65,62
179,471
380,451
335,450
389,225
338,282
499,2
478,370
189,322
240,137
427,183
149,380
376,313
246,75
438,269
482,381
119,106
321,378
54,60
39,159
447,354
372,262
395,14
429,384
470,488
55,181
336,248
137,418
145,358
494,345
250,183
184,152
103,363
69,177
235,479
80,177
161,169
263,490
333,259
178,29
50,240
243,200
148,106
13,229
44,254
393,384
223,237
95,388
17,265
460,401
433,8
231,447
299,426
312,1
486,116
35,381
212,244
145,434
8,143
318,307
450,145
445,190
393,196
152,245
120,125
69,234
484,118
489,469
398,198
181,328
34,232
462,256
159,138
447,284
337,323
294,418
424,219
167,468
254,140
364,51
81,183
66,174
153,118
338,35
461,1
103,444
426,212
216,80
382,133
95,50
375,414
74,423
17,482
245,137
188,174
291,281
450,444
154,17
165,34
48,310
489,217
394,267
284,12
224,274
158,24
302,484
140,15
34,344
435,217
255,494
98,338
240,261
361,462
42,398
34,34
134,291
195,208
212,393
167,186
63,6
282,330
245,11
398,244
195,12
253,299
108,48
422,353
391,114
6,278
180,356
133,94
407,271
318,286
55,261
414,116
491,313
357,398
322,388
305,69
304,74
439,434
21,348
321,349
252,11
416,281
489,47
481,152
387,245
488,44
326,426
6,315
312,315
484,422
388,154
468,47
352,156
344,424
87,272
203,306
321,42
120,483
20,376
352,145
0,59
328,461
387,345
118,79
497,125
149,135
186,59
380,218
45,383
340,179
183,135
499,249
468,478
120,210
165,186
315,180
444,216
463,211
487,130
126,428
476,42
470,115
421,284
446,184
406,437
497,421
456,136
68,329
83,180
485,459
212,331
355,0
46,217
142,95
49,340
117,110
219,162
423,13
24,380
142,424
251,284
269,337
214,299
42,246
81,344
136,254
454,132
350,247
74,56
199,462
212,331
33,145
96,488
168,160
38,481
229,11
206,340
458,369
259,172
198,94
386,136
94,310
416,442
460,17
199,402
287,174
240,486
470,372
75,408
459,404
133,98
252,148
295,135
330,344
415,125
45,250
50,219
259,240
18,372
443,402
8,120
335,167
13,32
433,406
124,306
195,373
6,137
35,367
339,124
322,446
360,176
366,186
27,363
322,403
242,101
370,481
239,408
47,107
133,126
415,308
393,475
133,491
409,307
302,205
238,283
135,478
35,40
149,369
84,419
28,197
85,332
465,497
205,151
435,430
317,440
86,456
35,308
448,253
399,443
310,429
413,481
100,17
0,292
170,250
186,123
115,229
466,298
113,32
343,290
123,47
249,413
323,238
26,108
27,328
46,58
350,23
355,291
309,327
133,274
463,121
297,231
213,29
48,112
205,22
1,382
50,338
402,177
170,212
190,218
166,385
405,164
112,367
83,49
279,63
298,191
300,148
206,101
483,473
37,484
300,210
439,84
150,77
284,19
45,456
344,143
484,387
402,223
240,35
153,437
182,224
51,477
392,117
59,236
188,479
247,481
176,108
211,428
6,414
7,120
132,486
239,333
454,29
231,72
416,410
43,224
383,118
340,245
297,363
165,101
492,103
233,155
353,333
276,472
222,16
171,84
144,190
429,429
335,387
88,197
163,332
300,38
157,436
161,354
422,226
25,352
65,346
426,432
211,338
99,443
25,366
126,420
245,407
70,440
329,22
182,356
229,387
229,372
328,352
202,149
479,384
194,366
20,259
84,291
238,102
259,242
259,1
296,187
87,307
165,139
427,377
195,293
345,269
23,74
433,435
445,96
182,490
269,73
339,459
58,309
381,330
47,97
241,335
134,14
348,68
358,179
341,482
444,363
348,194
53,71
260,425
180,18
189,157
88,26
108,494
297,234
55,128
332,305
291,83
69,295
300,155
133,458
300,409
267,431
404,262
30,88
71,184
131,79
398,185
289,205
300,209
231,192
395,476
342,203
0,195
32,382
21,481
255,320
460,382
415,226
497,229
386,230
125,455
257,239
183,425
275,215
14,316
255,290
164,224
128,8
33,414
185,422
375,307
329,377
304,313
257,487
361,414
362,25
351,480
467,87
196,72
392,100
384,400
421,111
233,247
168,58
457,165
407,158
126,198
79,327
75,83
495,46
154,178
188,160
204,364
402,283
48,485
322,409
13,452
410,63
245,210
265,221
90,381
35,357
294,434
120,100
292,184
479,56
279,233
375,24
487,375
442,414
497,275
111,290
127,218
478,47
11,496
336,166
45,426
263,287
159,329
8,335
383,35
266,184
442,164
100,14
69,16
482,107
176,433
47,317
161,484
438,324
400,101
385,137
175,409
413,116
303,216
214,370
290,224
478,481
17,32
117,235
30,223
244,337
47,26
37,245
370,63
384,215
139,216
239,464
5,474
453,443
361,86
6,204
196,167
357,199
342,256
195,255
167,142
171,261
327,405
342,74
130,466
351,124
26,223
357,287
93,76
353,224
465,274
291,315
43,467
82,433
379,126
470,171
86,283
42,332
374,402
470,190
349,168
1,253
461,490
429,371
395,457
169,401
436,71
183,419
318,434
309,244
430,306
316,215
424,16
127,185
59,421
348,437
393,23
438,137
198,256
252,364
274,306
5,297
340,422
452,406
373,311
471,473
252,145
453,340
172,432
419,161
149,168
218,283
143,265
289,57
467,348
372,373
125,316
445,493
229,290
227,489
430,378
441,10
269,469
5,178
72,384
194,425
187,75
119,234
189,191
185,494
496,374
326,407
91,293
449,332
75,65
87,375
0,430
380,394
121,338
142,290
80,358
152,36
335,407
247,129
129,243
129,167
194,115
59,145
447,46
401,292
249,414
297,273
119,111
307,190
219,192
138,341
92,394
80,184
195,331
380,482
188,146
290,391
14,23
8,436
228,206
118,197
492,467
276,97
338,217
168,406
19,374
4,117
374,295
130,324
357,280
261,153
409,137
478,444
121,398
20,400
360,420
310,372
205,193
392,498
34,456
366,187
71,46
297,481
51,321
463,293
83,77
142,228
136,89
11,352
461,308
29,240
222,167
48,186
350,432
479,427
255,355
314,400
381,28
73,222
402,35
120,304
420,445
94,446
470,488
148,236
36,4
299,253
54,144
222,211
323,185
321,285
484,473
92,196
149,368
156,434
281,202
203,224
300,184
325,252
213,129
388,499
308,107
359,492
299,425
349,374
463,480
490,409
145,116
147,472
445,469
361,89
186,409
310,360
346,316
377,42
425,207
320,477
163,58
313,368
7,171
57,256
230,314
449,222
367,342
408,106
61,422
441,342
332,428
358,213
81,159
440,185
485,231
235,470
400,228
101,391
484,237
153,404
308,17
323,290
453,277
104,308
122,294
3,267
173,259
260,357
146,273
259,205
160,400
161,158
497,441
102,53
131,364
442,239
247,201
345,400
151,216
66,415
198,466
405,477
60,385
291,158
212,477
54,457
297,152
173,283
371,67
430,20
367,183
200,26
134,28
89,403
419,183
496,480
46,296
284,366
26,405
371,384
491,307
200,86
230,376
190,158
365,13
225,261
179,254
205,499
71,433
67,226
254,382
487,118
255,232
428,393
119,149
0,45
185,151
339,100
330,217
200,310
113,133
408,401
210,451
418,431
78,78
231,240
45,467
120,23
270,273
192,407
252,439
271,137
186,120
405,279
322,227
168,60
44,314
309,51
108,204
265,123
424,474
118,425
444,211
422,131
243,115
161,87
73,1
58,71
270,237
299,462
77,89
253,59
273,275
339,51
125,415
262,219
308,88
349,236
495,313
268,309
306,358
497,260
492,289
23,280
28,38
207,488
416,33
261,102
41,338
231,314
327,428
208,95
160,346
330,328
109,274
188,298
220,261
361,208
337,464
97,218
79,461
213,153
430,133
419,274
30,31
39,38
169,311
220,140
228,49
96,38
340,479
309,118
224,370
367,81
397,384
32,422
492,325
449,153
459,138
462,469
341,267
296,73
441,51
360,433
82,180
139,74
203,275
24,461
208,201
51,448
38,117
122,485
343,425
235,423
221,255
382,327
104,373
16,140
72,155
159,406
240,238
314,158
463,478
453,415
9,323
349,273
357,136
38,461
365,144
100,155
340,279
263,152
390,191
87,47
258,365
303,410
88,370
449,1
124,194
394,85
410,327
24,144
480,488
32,475
310,412
342,421
319,426
267,407
15,290
184,337
358,423
373,486
314,181
160,312
441,349
298,293
455,442
437,48
196,234
140,103
53,162
435,52
264,139
445,276
346,23
390,102
26,289
288,343
119,337
0,153
225,13
354,2
288,87
470,69
238,452
286,83
293,475
70,57
143,114
4,380
42,141
15,102
340,31
44,282
15,391
386,170
87,16
58,348
393,213
55,309
216,24
315,77
448,481
417,210
110,350
142,48
262,367
37,434
195,484
375,424
466,406
333,56
245,62
410,450
171,337
64,109
238,438
406,296
312,138
481,428
59,16
293,455
73,167
368,172
322,124
322,294
451,466
87,121
479,392
479,126
337,258
165,395
450,56
48,155
301,304
158,369
96,420
389,211
414,412
52,158
156,109
336,76
64,263
225,42
216,174
173,288
243,332
93,167
494,82
480,134
269,383
204,293
264,418
243,242
481,425
290,352
137,148
353,308
39,326
270,454
114,218
297,418
491,299
2,27
431,370
493,481
485,391
181,22
217,22
471,268
332,322
440,35
491,63
131,64
271,315
211,201
118,164
25,483
234,54
125,142
150,339
272,164
282,492
65,129
267,496
266,98
17,464
295,53
202,486
422,409
170,370
69,52
449,22
296,274
21,287
467,356
232,40
198,301
195,284
193,313
216,327
26,54
402,91
192,419
12,321
196,336
131,120
129,139
106,413
456,88
318,97
126,81
428,217
28,186
116,326
473,426
241,444
59,441
15,327
375,440
86,360
462,210
442,294
439,249
377,86
471,374
124,288
157,338
349,255
167,209
89,474
62,476
218,418
38,193
394,477
444,346
121,340
115,265
450,376
87,19
400,424
358,34
348,241
425,392
398,440
210,99
88,375
137,42
479,250
414,160
305,322
239,51
355,103
483,5
252,440
36,123
383,181
286,134
381,352
428,108
22,106
356,109
428,383
452,246
337,439
212,499
465,429
270,295
49,37
267,71
421,301
32,398
394,203
222,337
307,117
218,100
418,432
37,44
89,481
143,171
355,217
484,317
243,134
17,439
442,350
436,340
221,315
228,191
74,173
199,275
350,367
258,128
161,108
490,134
129,318
260,322
449,68
183,468
73,246
174,296
257,270
362,363
27,169
273,411
458,328
6,42
453,183
231,245
124,278
226,225
71,380
489,56
157,41
80,89
409,322
403,266
63,286
336,222
239,428
254,218
356,420
248,420
187,133
251,97
191,173
230,422
3,415
28,83
331,117
305,50
389,11
368,273
82,102
359,83
230,215
67,231
32,263
68,475
450,464
31,418
162,237
344,223
416,42
11,207
158,242
128,381
437,277
4,133
146,378
15,86
260,341
110,283
25,224
75,239
324,266
230,276
188,51
14,33
72,218
161,263
319,316
277,486
371,82
447,465
380,481
29,406
454,427
176,144
144,90
233,93
224,227
266,391
392,18
444,163
171,262
387,406
304,206
35,221
498,44
256,141
270,199
260,80
86,390
318,350
420,225
294,347
192,367
21,410
275,101
197,379
61,157
168,107
368,107
407,294
463,18
7,457
263,296
393,460
410,119
60,375
32,358
434,409
170,82
0,68
313,270
234,175
203,481
471,57
150,455
377,170
209,488
253,178
400,25
440,434
467,165
223,296
460,361
128,389
219,344
70,340
164,432
298,202
437,239
285,162
4,441
484,492
179,51
186,97
19,366
456,256
144,72
426,367
442,284
289,389
163,298
37,246
96,315
57,459
341,338
132,233
390,446
107,405
200,86
80,409
219,401
316,406
184,157
179,61
419,131
64,168
172,343
204,454
393,307
470,410
158,43
178,203
341,230
216,22
198,209
317,252
358,286
365,355
443,286
127,62
410,278
423,147
492,26
285,112
150,401
115,455
313,347
328,206
478,16
172,33
58,90
187,246
279,267
317,474
300,273
186,499
248,33
287,447
295,364
121,116
65,405
118,226
212,220
146,18
367,116
2,59
388,56
316,236
495,143
362,96
31,443
230,113
318,464
331,51
181,71
192,441
399,401
454,413
298,219
268,225
187,109
216,131
122,53
169,79
326,455
420,416
403,429
375,308
365,497
361,151
360,413
358,112
416,73
259,406
396,154
239,353
133,25
258,12
296,461
108,264
21,16
206,412
120,91
52,200
166,470
58,218
201,82
188,452
279,50
243,498
16,91
92,62
256,496
106,33
335,423
79,386
398,368
369,209
121,181
35,151
494,293
71,21
134,302
492,2
3,157
415,301
72,390
160,449
84,482
269,52
60,261
185,346
499,1
163,313
209,459
181,486
191,453
330,207
384,292
182,437
47,236
21,411
198,213
128,419
344,391
264,142
126,479
5,228
419,47
135,93
0,156
299,171
496,386
417,332
308,313
315,313
188,62
270,98
64,99
35,250
230,29
248,110
331,26
9,307
193,146
179,5
169,440
419,131
66,369
459,390
388,105
305,90
3,83
137,224
378,3
325,141
241,268
41,363
42,294
466,195
65,300
306,414
414,85
315,181
498,28
424,271
39,302
89,385
4,82
406,145
136,366
75,380
93,217
434,25
345,413
115,402
233,329
122,98
314,370
390,257
53,319
283,454
434,264
377,401
343,167
292,396
369,256
95,146
362,21
119,427
57,415
272,411
100,205
431,492
210,50
108,483
76,490
455,98
493,346
445,414
20,2
17,310
461,471
333,234
176,297
181,115
275,319
493,29
234,144
254,254
362,99
154,80
327,138
219,430
421,402
270,471
186,381
189,189
186,465
459,390
269,102
347,208
200,433
128,388
487,345
61,21
9,83
111,111
193,438
497,223
405,489
218,168
482,33
151,454
92,274
57,167
228,272
258,213
165,254
418,232
422,82
16,475
264,102
224,209
174,422
479,353
278,89
467,40
100,167
397,348
444,320
125,483
396,342
12,54
398,381
471,417
338,410
46,371
73,39
419,151
427,46
165,498
386,328
331,197
44,329
484,455
111,337
90,103
301,9
14,96
279,37
281,450
293,212
426,481
460,234
207,458
420,407
490,174
131,455
328,464
243,119
196,134
287,182
383,352
14,332
174,89
371,28
433,329
76,439
15,351
313,282
320,457
39,219
144,341
352,345
428,354
457,475
43,127
39,397
122,298
124,76
390,169
15,180
407,484
319,293
221,387
187,175
39,405
300,480
262,204
119,143
73,301
454,410
73,338
424,120
183,270
133,449
1,165
414,400
176,81
122,267
115,478
272,305
35,408
119,331
357,398
126,181
448,230
43,450
271,149
238,405
113,294
68,181
358,262
4,286
54,307
101,169
323,32
61,264
184,211
482,139
43,321
212,29
183,227
51,445
359,404
366,14
298,298
444,39
491,127
389,411
279,326
481,58
150,3
287,101
391,89
245,495
197,135
477,374
211,381
442,94
122,146
328,163
392,295
218,282
455,245
63,85
452,161
226,178
210,364
357,15
396,171
296,1
401,98
443,95
268,467
225,100
37,275
445,231
136,322
430,65
425,468
383,253
336,386
21,389
28,69
163,447
3,149
70,166
253,198
23,339
487,399
472,334
262,258
444,362
449,8
80,144
330,260
491,248
352,395
356,481
344,147
496,281
217,352
471,475
62,328
360,390
106,163
268,194
183,484
411,345
9,426
422,478
24,341
259,426
139,309
429,345
372,242
393,431
496,265
390,42
400,355
321,177
35,419
419,245
386,151
364,68
319,299
421,235
456,69
382,267
86,421
472,91
391,218
323,358
478,167
143,30
448,274
116,258
437,148
84,429
317,175
443,250
371,296
256,340
203,210
493,258
15,153
23,482
351,403
125,475
198,132
321,225
372,59
489,286
108,211
132,287
37,207
393,53
63,147
348,419
350,115
437,435
226,254
1,269
50,278
380,200
86,281
106,128
487,359
330,314
332,123
443,312
163,102
61,105
255,233
122,259
128,328
67,83
84,316
99,401
163,493
364,30
183,236
156,392
169,363
316,351
261,185
162,426
149,70
264,91
421,351
47,250
59,254
93,189
29,248
242,334
406,460
303,343
70,236
123,1
389,373
67,38
318,475
308,278
174,264
13,86
93,74
131,217
91,373
454,371
431,406
126,240
308,144
130,253
298,369
333,291
67,173
353,128
169,299
283,366
342,406
429,133
200,38
143,426
268,402
5,7
20,453
449,263
401,248
205,191
203,394
76,125
83,226
288,341
231,269
376,379
292,77
61,2
449,108
51,65
4,231
148,305
258,375
22,269
328,17
353,330
475,422
231,354
61,431
114,184
127,97
51,436
402,241
302,164
437,31
129,218
479,199
221,291
422,176
127,361
83,14
55,57
91,446
220,143
58,344
158,337
246,226
153,259
198,270
310,253
486,179
327,69
314,463
270,85
16,89
497,424
145,43
494,366
484,376
467,237
349,268
362,174
271,402
248,5
322,236
8,190
277,102
365,279
306,296
261,100
121,471
140,42
389,254
422,180
304,444
220,401
299,7
277,71
374,486
324,194
128,321
447,135
133,432
264,69
152,227
259,397
137,352
245,496
292,65
438,230
78,484
295,125
89,349
172,468
161,188
288,7
367,496
241,133
270,370
263,265
416,197
245,378
489,430
298,392
161,351
264,112
261,447
221,124
2,499
223,39
119,12
156,460
392,253
123,465
212,413
